54.625;19.9668
54.5932;19.9729
54.5617;19.9792
54.5305;19.9856
54.4996;19.9921
54.469;19.9987
54.4368;20.006
54.405;20.0133
54.3735;20.0208
54.3423;20.0284
54.3114;20.0361
54.2808;20.044
54.2488;20.0524
54.2171;20.061
54.1858;20.0696
54.1548;20.0784
54.1242;20.0873
54.0939;20.0963
54.0639;20.1054
54.0326;20.1151
54.0017;20.1249
53.9711;20.1348
53.9409;20.1448
53.9095;20.1554
53.8785;20.1661
53.8478;20.1769
53.8176;20.1877
53.7877;20.1987
53.7581;20.2097
53.7275;20.2213
53.6973;20.233
53.6674;20.2447
53.638;20.2566
53.6075;20.269
53.5775;20.2815
53.5479;20.294
53.5186;20.3066
53.4898;20.3192
53.4601;20.3324
53.4308;20.3456
53.4006;20.3595
53.3709;20.3734
53.3417;20.3873
53.3129;20.4012
53.2845;20.4151
53.2565;20.429
53.2278;20.4435
53.1984;20.4586
53.1695;20.4737
53.141;20.4887
53.113;20.5038
53.0855;20.5188
53.0573;20.5343
53.0286;20.5504
53.0004;20.5665
52.9727;20.5825
52.9454;20.5984
52.9177;20.6149
52.8895;20.6319
52.8619;20.6487
52.8347;20.6656
52.8081;20.6823
52.7802;20.7
52.7529;20.7177
52.7261;20.7352
52.6998;20.7526
52.6724;20.771
52.6456;20.7893
52.6193;20.8074
52.5921;20.8264
52.5655;20.8453
52.5394;20.864
52.5139;20.8825
52.4876;20.9019
52.4619;20.9211
52.4355;20.9411
52.4097;20.9608
52.3846;20.9803
52.36;20.9996
52.3348;21.0197
52.3091;21.0404
52.2841;21.0608
52.2597;21.0809
52.2349;21.1017
52.2097;21.123
52.1853;21.144
52.1615;21.1647
52.1375;21.1858
52.1132;21.2075
52.0896;21.2287
52.066;21.2503
52.0422;21.2723
52.0191;21.2938
51.9953;21.3165
51.9723;21.3385
51.9486;21.3616
51.9257;21.384
51.9024;21.4073
51.8799;21.4299
51.8571;21.4533
51.8352;21.4759
51.813;21.4991
51.7906;21.5228
51.7693;21.5457
51.7469;21.57
51.7256;21.5934
51.7035;21.6181
51.6825;21.6417
51.6611;21.6662
51.64;21.6905
51.6195;21.7145
51.5989;21.7389
51.5783;21.7636
51.5579;21.7884
51.5379;21.813
51.5174;21.8385
51.4968;21.8645
51.4764;21.8907
51.4565;21.9164
51.4374;21.9415
51.4181;21.9672
51.3992;21.9925
51.3795;22.0193
51.3605;22.0457
51.3419;22.0717
51.3229;22.0986
51.3049;22.1244
51.2871;22.1504
51.2507;22.2045
51.2152;22.2586
51.1808;22.3125
51.1464;22.368
51.1129;22.4233
51.0805;22.4785
51.0481;22.5352
51.0168;22.5917
50.9864;22.648
50.9562;22.7058
50.927;22.7633
50.8988;22.8206
50.8708;22.8793
50.8438;22.9378
50.8178;22.9959
50.7921;23.0554
50.7674;23.1146
50.7431;23.1751
50.7197;23.2352
50.6974;23.295
50.6754;23.356
50.6544;23.4167
50.6339;23.4785
50.6144;23.5398
50.5954;23.6024
50.5774;23.6644
50.5603;23.726
50.5438;23.7886
50.5282;23.8507
50.5132;23.9138
50.4992;23.9764
50.4858;24.0399
50.4733;24.1028
50.4615;24.1666
50.4505;24.2298
50.4403;24.2938
50.431;24.3572
50.4224;24.4213
50.4147;24.4848
50.4076;24.5489
50.4014;24.6137
50.396;24.6778
50.3914;24.7411
50.3876;24.8063
50.3845;24.8708
50.3823;24.9344
50.3809;24.9998
50.3802;25.0643
50.3804;25.1279
50.3814;25.1932
50.3831;25.2575
50.3856;25.3209
50.389;25.3858
50.3931;25.4497
50.3981;25.5149
50.4038;25.5792
50.4102;25.6424
50.4175;25.7067
50.4255;25.7701
50.4344;25.8344
50.444;25.8977
50.4545;25.9619
50.4656;26.025
50.4777;26.0888
50.4904;26.1515
50.504;26.2149
50.5181;26.2771
50.5332;26.3398
50.5493;26.4031
50.5658;26.4651
50.5833;26.5274
50.6017;26.5901
50.6205;26.6514
50.6402;26.713
50.6608;26.7747
50.6818;26.8349
50.7036;26.8952
50.7262;26.9555
50.7497;27.0157
50.774;27.0757
50.799;27.1355
50.8248;27.195
50.8513;27.2542
50.8785;27.3129
50.9063;27.3711
50.9348;27.4288
50.9644;27.487
50.9941;27.5434
51.0247;27.6002
51.0565;27.6572
51.0881;27.7122
51.1206;27.7674
51.154;27.8224
51.1882;27.8773
51.2232;27.9318
51.2588;27.9859
51.2951;28.0395
51.3319;28.0924
51.3691;28.1445
51.4078;28.1972
51.4466;28.2489
51.4857;28.2995
51.5258;28.3501
51.5668;28.4005
51.6084;28.4505
51.6507;28.4998
51.6933;28.5484
51.7361;28.596
51.7797;28.6433
51.824;28.6901
51.8692;28.7367
51.9151;28.7829
51.9614;28.8283
52.0075;28.8725
52.0545;28.9163
52.1016;28.9593
52.1495;29.0018
52.1982;29.044
52.2476;29.0858
52.2966;29.1262
52.3467;29.1665
52.3972;29.2061
52.4486;29.2455
52.4997;29.2835
52.5517;29.3213
52.6037;29.3582
52.6563;29.3945
52.8341;29.5159
53.0119;29.6372
53.1884;29.7577
53.366;29.8788
53.5429;29.9996
53.7196;30.1202
53.8973;30.2414
54.0752;30.3628
54.2525;30.4838
54.4295;30.6046
54.6062;30.7251
54.7836;30.8462
54.9611;30.9673
55.1382;31.0881
55.3152;31.209
55.4919;31.3295
55.669;31.4503
55.8461;31.5712
56.0229;31.6919
56.1993;31.8122
56.3773;31.9337
56.5543;32.0545
56.7315;32.1754
56.9085;32.2962
57.0853;32.4168
57.2617;32.5372
57.4388;32.658
57.6164;32.7792
57.7933;32.9
57.9706;33.0209
58.1481;33.1421
58.3246;33.2625
58.5011;33.383
58.6777;33.5034
58.8541;33.6238
59.0317;33.745
59.2089;33.866
59.3859;33.9867
59.5637;34.108
59.7411;34.2291
59.9179;34.3497
60.0954;34.4709
60.2722;34.5915
60.4496;34.7125
60.6262;34.833
60.8031;34.9538
60.9804;35.0747
61.1579;35.1959
61.3355;35.3171
61.5122;35.4376
61.69;35.559
61.8667;35.6795
62.0445;35.8008
62.2209;35.9213
62.3984;36.0423
62.5755;36.1632
62.7524;36.2839
62.93;36.4051
63.1071;36.5259
63.2837;36.6465
63.4608;36.7673
63.6383;36.8884
63.8162;37.0098
63.9932;37.1306
64.1705;37.2516
64.3478;37.3726
64.5252;37.4936
64.7024;37.6146
64.8796;37.7355
65.0574;37.8568
65.235;37.978
65.412;38.0988
65.5886;38.2193
65.7665;38.3407
65.9436;38.4615
66.1208;38.5824
66.298;38.7033
66.4759;38.8247
66.6526;38.9454
66.8299;39.0663
